,solute_smiles,temperature,solvent_smiles,experimental_logX
47490,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,303.16,COC(C)=O,-1.4064924106682348
47491,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,308.22,COC(C)=O,-1.3902988976206005
47492,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,313.28,COC(C)=O,-1.3742760904742441
47493,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,318.17,COC(C)=O,-1.359220522655143
47494,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,323.19,COC(C)=O,-1.344381416458778
47495,O=C1OC(=O)C2C3C=CC(O3)C12,278.15,COC(C)=O,-1.6477209827255024
47496,O=C1OC(=O)C2C3C=CC(O3)C12,283.15,COC(C)=O,-1.5529350417335173
47497,O=C1OC(=O)C2C3C=CC(O3)C12,288.15,COC(C)=O,-1.5271558232848723
47498,O=C1OC(=O)C2C3C=CC(O3)C12,293.15,COC(C)=O,-1.4468089988710284
47499,O=C1OC(=O)C2C3C=CC(O3)C12,298.15,COC(C)=O,-1.3810215220419702
47500,O=C1OC(=O)C2C3C=CC(O3)C12,303.15,COC(C)=O,-1.3164216815772847
47501,O=C1OC(=O)C2C3C=CC(O3)C12,308.15,COC(C)=O,-1.2313988930436386
47502,O=C1OC(=O)C2C3C=CC(O3)C12,313.15,COC(C)=O,-1.1677594108763432
47503,O=C1OC(=O)C2C3C=CC(O3)C12,318.15,COC(C)=O,-1.093961414149884
47504,O=C1OC(=O)C2C3C=CC(O3)C12,323.15,COC(C)=O,-1.0163466548721607
47505,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,283.15,COC(C)=O,-2.348237552619889
47506,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,288.15,COC(C)=O,-2.26440110030182
47507,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,293.15,COC(C)=O,-2.1833610551015386
47508,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,298.15,COC(C)=O,-2.1003436196943643
47509,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,COC(C)=O,-2.024752058759319
47510,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,308.15,COC(C)=O,-1.9507819773298183
47511,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,313.15,COC(C)=O,-1.889410289700751
47512,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,318.15,COC(C)=O,-1.8178707859470016
47513,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,323.15,COC(C)=O,-1.747632485540101
47514,COC(=O)[C@H](N)c1ccc(O)cc1,283.12,COC(C)=O,-3.380176499542722
47515,COC(=O)[C@H](N)c1ccc(O)cc1,288.2,COC(C)=O,-3.238072161579471
47516,COC(=O)[C@H](N)c1ccc(O)cc1,293.17,COC(C)=O,-3.039101322673339
47517,COC(=O)[C@H](N)c1ccc(O)cc1,298.14,COC(C)=O,-2.867036273869273
47518,COC(=O)[C@H](N)c1ccc(O)cc1,303.15,COC(C)=O,-2.7201506176031764
47519,COC(=O)[C@H](N)c1ccc(O)cc1,308.15,COC(C)=O,-2.5965534512241235
47520,COC(=O)[C@H](N)c1ccc(O)cc1,313.15,COC(C)=O,-2.4951079606119246
47521,COC(=O)[C@H](N)c1ccc(O)cc1,318.15,COC(C)=O,-2.4143813739320783
47522,COC(=O)[C@H](N)c1ccc(O)cc1,323.15,COC(C)=O,-2.353096583507886
47523,S=C(Nc1ccccc1)Nc1ccccc1,283.15,COC(C)=O,-2.187688390868876
47524,S=C(Nc1ccccc1)Nc1ccccc1,288.15,COC(C)=O,-2.115487840809606
47525,S=C(Nc1ccccc1)Nc1ccccc1,293.15,COC(C)=O,-2.0470623322490193
47526,S=C(Nc1ccccc1)Nc1ccccc1,298.15,COC(C)=O,-1.95116991347165
47527,S=C(Nc1ccccc1)Nc1ccccc1,303.15,COC(C)=O,-1.8712777156615732
47528,S=C(Nc1ccccc1)Nc1ccccc1,308.15,COC(C)=O,-1.8130436645345878
47529,S=C(Nc1ccccc1)Nc1ccccc1,313.15,COC(C)=O,-1.7370745306681685
47530,S=C(Nc1ccccc1)Nc1ccccc1,318.15,COC(C)=O,-1.668572703479257
47531,S=C(Nc1ccccc1)Nc1ccccc1,323.15,COC(C)=O,-1.6062493596519196
47532,O=C(O)COc1ccc(Cl)cc1Cl,278.15,COC(C)=O,-1.2204035087421754
47533,O=C(O)COc1ccc(Cl)cc1Cl,283.15,COC(C)=O,-1.1643094285075744
47534,O=C(O)COc1ccc(Cl)cc1Cl,288.15,COC(C)=O,-1.1186153432294272
47535,O=C(O)COc1ccc(Cl)cc1Cl,293.15,COC(C)=O,-1.0726296369609765
47536,O=C(O)COc1ccc(Cl)cc1Cl,298.15,COC(C)=O,-1.010550182333308
47537,O=C(O)COc1ccc(Cl)cc1Cl,303.15,COC(C)=O,-0.9734667354767033
47538,O=C(O)COc1ccc(Cl)cc1Cl,308.15,COC(C)=O,-0.9244530386074693
47539,O=C(O)COc1ccc(Cl)cc1Cl,313.15,COC(C)=O,-0.8837244124194557
47540,O=C(O)COc1ccc(Cl)cc1Cl,318.15,COC(C)=O,-0.8425432318657744
47541,O=C(O)COc1ccc(Cl)cc1Cl,323.15,COC(C)=O,-0.7956086680807003
47542,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,278.15,COC(C)=O,-2.2102783060190783
47543,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,283.15,COC(C)=O,-2.1503349445212674
47544,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,288.15,COC(C)=O,-2.0987051828344327
47545,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,293.15,COC(C)=O,-2.0271032155634554
47546,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,298.15,COC(C)=O,-1.9653715433746797
47547,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,COC(C)=O,-1.9055288713583551
47548,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,308.15,COC(C)=O,-1.8471004036062526
47549,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,313.15,COC(C)=O,-1.7862167006646958
47550,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,318.15,COC(C)=O,-1.7258421507363202
47551,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,323.15,COC(C)=O,-1.6575773191777938
47552,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,278.15,COC(C)=O,-1.9062282185012702
47553,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,283.15,COC(C)=O,-1.8498578381514414
47554,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,288.15,COC(C)=O,-1.8027194418743806
47555,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,293.15,COC(C)=O,-1.7609509068598084
47556,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,298.15,COC(C)=O,-1.7214750352629824
47557,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,COC(C)=O,-1.6775739475940474
47558,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,308.15,COC(C)=O,-1.6394065864347511
47559,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,313.15,COC(C)=O,-1.6001532872870776
47560,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,318.15,COC(C)=O,-1.556893543262734
47561,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,323.15,COC(C)=O,-1.518987579043427
47562,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,278.15,COC(C)=O,-3.182963773949971
47563,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,283.15,COC(C)=O,-3.0442160710830883
47564,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,288.15,COC(C)=O,-2.8667805432675055
47565,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,293.15,COC(C)=O,-2.7297871451037574
47566,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,298.15,COC(C)=O,-2.5813673126459347
47567,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,COC(C)=O,-2.4391373052725354
47568,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,308.15,COC(C)=O,-2.3057458879747217
47569,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,313.15,COC(C)=O,-2.1743791749965
47570,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,318.15,COC(C)=O,-2.039529222465701
47571,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,323.15,COC(C)=O,-1.9010103605988227
47572,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,278.15,COC(C)=O,-2.3414162845929374
47573,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,283.15,COC(C)=O,-2.2961929347256715
47574,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,288.15,COC(C)=O,-2.2414665777627136
47575,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,293.15,COC(C)=O,-2.1892971390528833
47576,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,298.15,COC(C)=O,-2.1440570537676837
47577,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,COC(C)=O,-2.089802630033999
47578,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,308.15,COC(C)=O,-2.046481918555007
47579,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,313.15,COC(C)=O,-2.0011306361176557
47580,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,318.15,COC(C)=O,-1.9515581964495954
47581,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,278.15,COC(C)=O,-2.2732727909734276
47582,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,283.15,COC(C)=O,-2.2034256667895704
47583,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,288.15,COC(C)=O,-2.1337126609158052
47584,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.15,COC(C)=O,-2.0619809025237896
47585,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,298.15,COC(C)=O,-1.9913998282380825
47586,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,COC(C)=O,-1.9211808169011513
47587,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,308.15,COC(C)=O,-1.8368386250229816
47588,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,313.15,COC(C)=O,-1.7762445463427587
47589,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,318.15,COC(C)=O,-1.7169250252645285
47590,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,323.15,COC(C)=O,-1.6579723119125283
47591,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,278.15,COC(C)=O,-2.0232832956366176
47592,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,283.15,COC(C)=O,-1.9362539383865565
47593,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,288.15,COC(C)=O,-1.8476504916872736
47594,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,293.15,COC(C)=O,-1.7584784223239494
47595,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,298.15,COC(C)=O,-1.6722937689283062
47596,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,COC(C)=O,-1.5789063397824756
47597,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,308.15,COC(C)=O,-1.4931433449766771
47598,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,313.15,COC(C)=O,-1.4092250191809026
47599,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,318.15,COC(C)=O,-1.3196372873652424
47600,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,323.15,COC(C)=O,-1.2293467787796664
47601,N#Cc1ccc2c(c1)OCO2,278.15,COC(C)=O,-0.9935339577507682
47602,N#Cc1ccc2c(c1)OCO2,283.15,COC(C)=O,-0.9273825234547635
47603,N#Cc1ccc2c(c1)OCO2,288.15,COC(C)=O,-0.8620132672764684
47604,N#Cc1ccc2c(c1)OCO2,293.15,COC(C)=O,-0.7964232250220274
47605,N#Cc1ccc2c(c1)OCO2,298.15,COC(C)=O,-0.7356544929499076
47606,N#Cc1ccc2c(c1)OCO2,303.15,COC(C)=O,-0.6769542645182985
47607,N#Cc1ccc2c(c1)OCO2,308.15,COC(C)=O,-0.6192462291960998
47608,N#Cc1ccc2c(c1)OCO2,313.15,COC(C)=O,-0.5630426693305504
47609,N#Cc1ccc2c(c1)OCO2,318.15,COC(C)=O,-0.5082182244158342
47610,N#Cc1ccc2c(c1)OCO2,323.15,COC(C)=O,-0.4518563625651545
47611,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,273.15,COC(C)=O,-4.494850021680094
47612,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,278.15,COC(C)=O,-4.392544976785332
47613,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,283.15,COC(C)=O,-4.294992040666664
47614,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,288.15,COC(C)=O,-4.199970640755866
47615,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,293.15,COC(C)=O,-4.108462542327436
47616,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,298.15,COC(C)=O,-4.020451625295905
47617,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,303.15,COC(C)=O,-3.934793871945688
47618,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,308.15,COC(C)=O,-3.852014679316195
47619,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,313.15,COC(C)=O,-3.7718563924022583
47620,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,318.15,COC(C)=O,-3.694433686484696
47621,Cn1cc([N+](=O)[O-])cn1,283.15,COC(C)=O,-1.792042657027063
47622,Cn1cc([N+](=O)[O-])cn1,288.15,COC(C)=O,-1.7321011439426437
47623,Cn1cc([N+](=O)[O-])cn1,293.15,COC(C)=O,-1.6575181012404836
47624,Cn1cc([N+](=O)[O-])cn1,298.15,COC(C)=O,-1.593340617833247
47625,Cn1cc([N+](=O)[O-])cn1,303.15,COC(C)=O,-1.5329249164847936
47626,Cn1cc([N+](=O)[O-])cn1,308.15,COC(C)=O,-1.4549280353660894
47627,Cn1cc([N+](=O)[O-])cn1,313.15,COC(C)=O,-1.3966499006739135
47628,Cn1cc([N+](=O)[O-])cn1,318.15,COC(C)=O,-1.3358941731202758
47629,Cn1cc([N+](=O)[O-])cn1,323.15,COC(C)=O,-1.2848326421515421
47630,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,273.15,COC(C)=O,-1.2973110318408665
47631,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,278.15,COC(C)=O,-1.2104897959097456
47632,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,283.15,COC(C)=O,-1.1153178957939751
47633,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,288.15,COC(C)=O,-1.0161933580215847
47634,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,293.15,COC(C)=O,-0.9204569925970939
47635,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,298.15,COC(C)=O,-0.8265223565470055
47636,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,303.15,COC(C)=O,-0.730253626869233
47637,Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,308.15,COC(C)=O,-0.6394065864347511
47638,O=C1NC(=O)C2C3C=CC(C3)C12,278.15,COC(C)=O,-1.947806419566525
47639,O=C1NC(=O)C2C3C=CC(C3)C12,283.15,COC(C)=O,-1.8700202453302903
47640,O=C1NC(=O)C2C3C=CC(C3)C12,288.15,COC(C)=O,-1.7995051782613531
47641,O=C1NC(=O)C2C3C=CC(C3)C12,293.15,COC(C)=O,-1.728181618388339
47642,O=C1NC(=O)C2C3C=CC(C3)C12,298.15,COC(C)=O,-1.6507807710061109
47643,O=C1NC(=O)C2C3C=CC(C3)C12,303.15,COC(C)=O,-1.5865996388101866
47644,O=C1NC(=O)C2C3C=CC(C3)C12,308.15,COC(C)=O,-1.518858472027096
47645,O=C1NC(=O)C2C3C=CC(C3)C12,313.15,COC(C)=O,-1.453815283422955
47646,O=C1NC(=O)C2C3C=CC(C3)C12,318.15,COC(C)=O,-1.3868561458833264
47647,O=C1NC(=O)C2C3C=CC(C3)C12,323.15,COC(C)=O,-1.3242949631588856
47648,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,305.7,COC(C)=O,-1.6270879970298935
47649,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,310.6,COC(C)=O,-1.5559552040819238
47650,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,313.7,COC(C)=O,-1.5003129173815961
47651,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,315.1,COC(C)=O,-1.469800301796918
47652,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,320.1,COC(C)=O,-1.3882766919926581
47653,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,321.4,COC(C)=O,-1.408935392973501
47654,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,324.9,COC(C)=O,-1.3381873144627388
47655,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,329.1,COC(C)=O,-1.2628073572952627
47656,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,334.6,COC(C)=O,-1.1390633792999063
47657,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,339.1,COC(C)=O,-1.0428718023231869
47658,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,288.15,COC(C)=O,-2.275724130399211
47659,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,293.15,COC(C)=O,-2.187755303199631
47660,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,298.15,COC(C)=O,-2.1163385648463824
47661,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,303.15,COC(C)=O,-2.0619809025237896
47662,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,308.15,COC(C)=O,-1.9698052146432488
47663,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,313.15,COC(C)=O,-1.9259153109717562
47664,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,318.15,COC(C)=O,-1.8585502265995326
47665,CC1(C)CO[P+]([O-])(Oc2c(Br)cc(Br)cc2Br)OC1,323.15,COC(C)=O,-1.7872798455821577
47666,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,293.15,CCCCOC(C)=O,-2.8239087409443187
47667,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,298.15,CCCCOC(C)=O,-2.721246399047171
47668,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,303.15,CCCCOC(C)=O,-2.677780705266081
47669,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,308.15,CCCCOC(C)=O,-2.5686362358410126
47670,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,313.15,CCCCOC(C)=O,-2.494850021680094
47671,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,318.15,CCCCOC(C)=O,-2.4559319556497243
47672,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,323.15,CCCCOC(C)=O,-2.431798275933005
47673,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,328.15,CCCCOC(C)=O,-2.3872161432802645
47674,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,333.15,CCCCOC(C)=O,-2.318758762624413
47675,O=C(O)COc1ccc(Cl)cc1,283.15,CCCCOC(C)=O,-1.6623411089738578
47676,O=C(O)COc1ccc(Cl)cc1,288.15,CCCCOC(C)=O,-1.6092414712612828
47677,O=C(O)COc1ccc(Cl)cc1,293.15,CCCCOC(C)=O,-1.5398541825082497
47678,O=C(O)COc1ccc(Cl)cc1,298.15,CCCCOC(C)=O,-1.4759935544426275
47679,O=C(O)COc1ccc(Cl)cc1,303.15,CCCCOC(C)=O,-1.4125135345890358
47680,O=C(O)COc1ccc(Cl)cc1,308.15,CCCCOC(C)=O,-1.3510548178343276
47681,O=C(O)COc1ccc(Cl)cc1,313.15,CCCCOC(C)=O,-1.2890368810047244
47682,O=C(O)COc1ccc(Cl)cc1,318.15,CCCCOC(C)=O,-1.2268720759666651
47683,O=C(O)COc1ccc(Cl)cc1,323.15,CCCCOC(C)=O,-1.1660246287200937
47684,O=C(O)c1ccc(CO)cc1,283.15,CCCCOC(C)=O,-2.4672456210075024
47685,O=C(O)c1ccc(CO)cc1,288.15,CCCCOC(C)=O,-2.3344190089820467
47686,O=C(O)c1ccc(CO)cc1,293.15,CCCCOC(C)=O,-2.2941362877160807
47687,O=C(O)c1ccc(CO)cc1,298.15,CCCCOC(C)=O,-2.2062096153091812
47688,O=C(O)c1ccc(CO)cc1,303.15,CCCCOC(C)=O,-2.068542129310995
47689,O=C(O)c1ccc(CO)cc1,308.15,CCCCOC(C)=O,-2.0
47690,O=C(O)c1ccc(CO)cc1,313.15,CCCCOC(C)=O,-1.9307019878844707
47691,O=C(O)c1ccc(CO)cc1,318.15,CCCCOC(C)=O,-1.8804142250382163
47692,O=C(O)c1ccc(CO)cc1,323.15,CCCCOC(C)=O,-1.8010681300677909
47693,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,283.26,CCCCOC(C)=O,-2.4100503986742923
47694,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,288.16,CCCCOC(C)=O,-2.329754146925876
47695,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,293.15,CCCCOC(C)=O,-2.2471835688117285
47696,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,298.22,CCCCOC(C)=O,-2.1687703061329366
47697,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,303.06,CCCCOC(C)=O,-2.083546051450075
47698,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,308.15,CCCCOC(C)=O,-2.0087739243075053
47699,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,313.14,CCCCOC(C)=O,-1.9259153109717562
47700,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,318.14,CCCCOC(C)=O,-1.8616973018337186
47701,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,323.24,CCCCOC(C)=O,-1.7700623140920662
47702,CCOc1ccccc1C(N)=O,288.15,CCCCOC(C)=O,-2.2967946293045136
47703,CCOc1ccccc1C(N)=O,293.15,CCCCOC(C)=O,-2.2197547161346476
47704,CCOc1ccccc1C(N)=O,298.15,CCCCOC(C)=O,-2.152119002554625
47705,CCOc1ccccc1C(N)=O,303.15,CCCCOC(C)=O,-2.050561198963496
47706,CCOc1ccccc1C(N)=O,308.15,CCCCOC(C)=O,-1.957936650567844
47707,CCOc1ccccc1C(N)=O,313.15,CCCCOC(C)=O,-1.8718916508968926
47708,CCOc1ccccc1C(N)=O,318.15,CCCCOC(C)=O,-1.7815170124063553
47709,CCOc1ccccc1C(N)=O,323.15,CCCCOC(C)=O,-1.6964367840827517
47710,CCOc1ccccc1C(N)=O,328.15,CCCCOC(C)=O,-1.6109580175028366
47711,O=C(Nc1ccccc1)c1ccccc1O,283.15,CCCCOC(C)=O,-1.5534938994510594
47712,O=C(Nc1ccccc1)c1ccccc1O,288.15,CCCCOC(C)=O,-1.507801345103791
47713,O=C(Nc1ccccc1)c1ccccc1O,293.15,CCCCOC(C)=O,-1.456728064202996
47714,O=C(Nc1ccccc1)c1ccccc1O,298.15,CCCCOC(C)=O,-1.4114325132745493
47715,O=C(Nc1ccccc1)c1ccccc1O,303.15,CCCCOC(C)=O,-1.3615726469004044
47716,O=C(Nc1ccccc1)c1ccccc1O,308.15,CCCCOC(C)=O,-1.3100042734298367
47717,O=C(Nc1ccccc1)c1ccccc1O,313.15,CCCCOC(C)=O,-1.2637963832380281
47718,O=C(Nc1ccccc1)c1ccccc1O,318.15,CCCCOC(C)=O,-1.2147363821465986
47719,O=C(Nc1ccccc1)c1ccccc1O,323.15,CCCCOC(C)=O,-1.1639576973466488
47720,c1ccc2[nH]c(-c3cscn3)nc2c1,283.15,CCCCOC(C)=O,-3.3512497873019806
47721,c1ccc2[nH]c(-c3cscn3)nc2c1,288.15,CCCCOC(C)=O,-3.264161665682926
47722,c1ccc2[nH]c(-c3cscn3)nc2c1,293.15,CCCCOC(C)=O,-3.190103753397561
47723,c1ccc2[nH]c(-c3cscn3)nc2c1,298.15,CCCCOC(C)=O,-3.1399616101928065
47724,c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,CCCCOC(C)=O,-3.055221318876493
47725,c1ccc2[nH]c(-c3cscn3)nc2c1,308.15,CCCCOC(C)=O,-3.0087739243075053
47726,c1ccc2[nH]c(-c3cscn3)nc2c1,313.15,CCCCOC(C)=O,-2.9442395353122652
47727,c1ccc2[nH]c(-c3cscn3)nc2c1,318.15,CCCCOC(C)=O,-2.914709421769935
